,Unnamed: 0,index,dataset,start_age,end_age,sex,tissue,subtissue,cell_ontology_class,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value,uniprot_mouse,uniprot_daphnia
4059,37726,513,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Serp1,-6.574301719665527,0.00010378578735981137,1.0891192232520552e-06,0.0001876134920166805,6.592870885099619e-20,Q9Z1W5,E9GJ65
4060,2977,552,droplet,3m,24m,male,Kidney,,,Erbb2,-6.573995590209961,2.955947456939612e-05,3.1025973612486274e-07,8.644882473163307e-05,2.0927232946728343e-22,P70424,
4061,25075,218,droplet,3m,30m,male,,,,5930412G12Rik,-6.5727171897888175,7.33131128072273e-06,7.701778770297096e-08,4.4303436879999936e-05,5.257753347444628e-07,,
4062,5822,440,facs,3m,18m,female,Liver,,,H2-M3,6.571705341339111,1.425904429197544e-06,0.0001356347929686308,0.0003711133322212845,1.5562933004529818e-11,,
4063,19850,610,droplet,24m,30m,male,Liver,,,Osm,6.570924758911133,2.657945969986031e-07,2.526930256863125e-05,0.0001158216327894479,3.8819913107103456e-16,P53347,
4064,36038,514,facs,3m,24m,male,Liver,Hepatocytes,hepatocyte,Mt2,-6.5705018043518075,0.000302790489513427,3.1858396596362577e-06,0.0003683361283037812,2.027927518470223e-21,P02798,
4065,19851,611,droplet,24m,30m,male,Liver,,,C8a,-6.567875385284424,0.00019770368817262352,2.0839490844082316e-06,0.0002553952217567712,1.2116483237659753e-11,Q8K182,
4066,39677,198,facs,3m,24m,male,Heart,LA,,C130026I21Rik,6.565438270568848,5.180408493288269e-07,4.9063517508329824e-05,0.00021182872296776623,9.598175206581863e-08,,
4067,11975,81,droplet,3m,18m,female,Limb_Muscle,,,Grap2,-6.565018653869629,9.734208106237931e-06,1.0280847106969305e-07,5.8192315918859094e-05,8.954612375188662e-07,O89100,
4068,9344,65,facs,3m,24m,male,Heart,,,2010001M09Rik,6.564953804016112,6.799136826884933e-07,6.437281263060868e-05,0.00041178325773216784,1.2834883710266503e-12,,
4069,2978,553,droplet,3m,24m,male,Kidney,,,Grb10,-6.564822196960449,2.2313461158773865e-05,2.3569843676796154e-07,7.941447984194383e-05,1.416936909892371e-13,Q60760,
4070,15310,578,droplet,3m,30m,male,Lung,,,6030408B16Rik,-6.563896656036378,0.00010549205035204069,1.115037775889505e-06,0.00021304456458892676,5.355303112923089e-108,,
4071,31441,177,facs,3m,18m,male,Marrow,B-cells,late pro-B cell,Cdipt,-6.5619306564331055,8.304038783535361e-05,8.789232310846273e-07,0.0001332442625425756,1.1592161199438956e-12,Q8VDP6,E9GSE7
4072,42632,515,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,neuron,Psma5,-6.561680793762207,0.00022042711498215795,2.3334696379606608e-06,4.299937063478865e-05,4.675368250508664e-13,Q9Z2U1,
4073,19852,612,droplet,24m,30m,male,Kidney,,,Exph5,6.560813903808594,1.2152769102158345e-07,1.1473093763925133e-05,5.1533741498133174e-05,1.4779187382821508e-15,Q0VAV2,
4074,15311,579,droplet,3m,30m,male,Lung,,,Saa3,6.560715198516847,1.245167641172884e-05,0.0011754385195672512,0.004201482981443404,4.2963246320148515e-175,P04918,
4075,15312,580,droplet,3m,30m,male,Lung,,,Chst8,-6.560584545135497,1.807765693229157e-05,1.9151694630181734e-07,7.734377140877768e-05,1.8228620111212615e-15,Q8BQ86,
4076,15313,581,droplet,3m,30m,male,Liver,,,Gbp2,6.5604448318481445,1.1263798569416392e-06,0.00010631044278852642,0.00022145673574414102,4.368466916808564e-98,Q9Z0E6,
4077,15314,582,droplet,3m,30m,male,Lung,,,Enpep,-6.560257434844972,7.711754733463749e-05,8.17181387446908e-07,0.00016065640375018117,1.500632112073374e-97,P16406,E9GB37
4078,15315,583,droplet,3m,30m,male,Lung,,,Lamb1,-6.559178352355957,0.00012248271377757192,1.2988680282433052e-06,0.00020599218260031196,1.1277417602875034e-156,P02469,
4079,2979,554,droplet,3m,24m,male,Spleen,,,Fpr2,6.558978080749513,3.137039072953485e-07,2.957811375381425e-05,0.0001327446661889553,1.0630831209971042e-31,O88536,
4080,15316,584,droplet,3m,30m,male,Liver,,,Apom,-6.558170795440674,0.0005925470613874495,6.2880603763915124e-06,0.0004808715020772069,3.438921824431096e-144,Q9Z1R3,
4081,11976,82,droplet,3m,18m,female,Limb_Muscle,,,Lat,-6.5576438903808585,3.570517583284527e-05,3.7903782867942937e-07,0.00016150220471899956,1.047299496417189e-28,O54957,
4082,11977,83,droplet,3m,18m,male,Lung,,,Slc22a3,-6.556640148162843,1.9693672584253367e-05,2.0920849408412326e-07,7.861283665988594e-05,2.067916458682131e-18,Q9WTW5,
4083,36419,199,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,,Pggt1b,-6.555654525756836,2.738472721830476e-05,2.9111075150467514e-07,9.292360482504593e-05,9.148248473741051e-10,Q8BUY9,E9FXI7
4084,15317,585,droplet,3m,30m,male,Lung,,,Ntf3,-6.5553178787231445,1.5093389265530277e-05,1.604858681503174e-07,7.224742148537189e-05,4.3922235221035545e-11,P20181,
4085,29197,178,facs,3m,18m,female,Kidney,,epithelial cell of proximal tubule,Calm1,6.555068492889403,2.5916249342117226e-06,0.000243693808442913,0.00028911660774610937,2.802492381338528e-09,P0DP26,
4086,30702,15,droplet,3m,24m,male,Spleen,,proerythroblast,Cdk1,6.554522037506104,9.332537160844367e-07,8.77218772075139e-05,0.00015942798927426338,9.106365589088533e-10,P11440,E9H7Q1
4087,23056,148,droplet,3m,18m,female,,,,A330076H08Rik,6.5525574684143075,6.175731073199131e-07,5.797028643428349e-05,0.00036910251947119827,4.231304926393203e-95,,
4088,37727,516,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Hnrnph2,-6.5523033142089835,0.00010381275933468714,1.106141098716762e-06,0.00015439308481290934,9.905607701731835e-31,P70333,
4089,15318,586,droplet,3m,30m,male,Liver,,,Gltpd2,-6.55142879486084,6.917224527569489e-05,7.374874826382438e-07,0.00012677593622356653,9.498602844380022e-25,Q8K0R6,E9H231
4090,32469,517,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,oligodendrocyte,Elp2,-6.551067352294923,6.561880582012236e-05,6.997773880357272e-07,0.00014861137606203556,1.5707063193794533e-15,Q91WG4,E9G3K7
4091,23057,149,droplet,3m,18m,male,,,,Gm10872,6.550856590270996,2.1270376748816489e-07,1.994258855120279e-05,9.688349382486194e-05,2.6157484413011253e-56,,
4092,15319,587,droplet,3m,30m,male,Lung,,,Hspg2,-6.5507097244262695,8.629103103885427e-05,9.2046019517511e-07,0.00016902456991374493,8.642272800408157e-112,Q05793,
4093,25076,219,droplet,3m,30m,male,,,,Mup3,-6.550443649291992,0.000432270229794085,4.6118502723402335e-06,0.0034479307942092423,2.3377533168217166e-69,P04939,
4094,15320,588,droplet,3m,30m,male,Lung,,,Adamts8,-6.550039291381836,6.23259911662899e-05,6.65135701183317e-07,0.00015751351020298898,5.359793222906455e-65,P57110,
4095,19853,613,droplet,24m,30m,male,Liver,,,Mttp,-6.550010681152344,9.547265653964132e-05,1.0188938404098735e-06,0.00014596577966585758,2.815509718081841e-07,O08601,
4096,5823,441,facs,3m,18m,female,Liver,,,Limd2,6.549789905548097,6.642871539952466e-06,0.0006223564269021152,0.0009927763603627682,6.292231441962836e-41,Q8BGB5,
4097,23730,48,droplet,3m,21m,female,,,,Pdia2,6.548470497131348,1.0645701564726553e-07,9.964703167497646e-06,0.00015713936591055244,5.219951813434391e-09,D3Z6P0,
4098,22522,1,facs,3m,18m,female,,,,Gzmk,6.546934604644775,2.506743896901753e-07,2.3438800781150352e-05,0.0002195808629039675,1.37099137123356e-29,O35205,
4099,15321,589,droplet,3m,30m,male,Liver,,,Agtrap,6.546854496002197,3.703429456436425e-07,3.4626194974407554e-05,6.073203985579312e-05,2.4589733333881547e-89,Q9WVK0,
4100,19854,614,droplet,24m,30m,male,Liver,,,Mup1,-6.546688556671143,0.0002062553248833865,2.206253157055471e-06,0.00027755292830988765,1.869761712451586e-10,P11588,
4101,2980,555,droplet,3m,24m,male,Kidney,,,Apold1,-6.5464515686035165,7.171860488597304e-05,7.67278436342167e-07,0.0002388192078797147,2.998967215651837e-19,,
4102,26366,172,droplet,24m,30m,male,,,,Slc3a1,6.545600414276122,1.7522280870707616e-07,1.6368734577554278e-05,8.985963359009475e-05,3.2977406159307104e-46,Q91WV7,
4103,11978,84,droplet,3m,18m,female,Limb_Muscle,,,Vpreb3,-6.545436382293701,1.246160263690399e-05,1.3341293936264265e-07,8.1560094258748e-05,6.202573609880552e-08,,
4104,22867,2,facs,18m,24m,male,,,,Cryaa,6.545356273651122,2.7056708518102823e-07,2.5271157937822863e-05,0.0003788153117056936,6.708681235426308e-21,P24622,
4105,2981,556,droplet,3m,24m,male,Kidney,,,Gpd1,-6.54380989074707,0.00010182271216763183,1.09134293779789e-06,0.00018505247135180983,1.0338111453697945e-71,P13707,E9GJB9
4106,5824,442,facs,3m,18m,male,Thymus,,,Sparc,6.541853904724121,3.2403615932707903e-06,0.0003019172581844032,0.0009735504281707107,3.1528325081274504e-11,P07214,
4107,22868,3,facs,18m,24m,male,,,,Car6,6.541544437408447,9.266799594342956e-08,8.632478056824766e-06,0.00013961958757136014,3.0425630707156306e-06,,
4108,2982,557,droplet,3m,24m,male,Kidney,,,4931406C07Rik,-6.541480541229247,0.00040477400762028987,4.3454083424876436e-06,0.0006035979022271931,6.66101174368691e-112,,
4109,15322,590,droplet,3m,30m,male,Lung,,,Kcne4,-6.541365623474121,5.452184268506244e-05,5.853592028870479e-07,0.0001702009467408061,6.774433802831741e-42,Q9WTW3,
4110,32470,518,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,oligodendrocyte,Rps6ka4,-6.541346073150635,3.22869309457019e-05,3.4664441272980184e-07,9.832373325480148e-05,1.0058267008062263e-06,Q9Z2B9,
4111,15323,591,droplet,3m,30m,male,Liver,,,Aqp8,-6.540526390075684,0.00013981820666231215,1.5019962802398368e-06,0.00021677542827092108,9.804096156689267e-37,P56404,
4112,19855,615,droplet,24m,30m,male,Liver,,,Pzp,-6.540260314941406,0.0007165811257436872,7.699291018070653e-06,0.0008150611538439988,4.651087948777027e-16,Q61838,
4113,11979,85,droplet,3m,18m,female,Liver,,,H2-DMa,6.540088176727295,2.053835487458855e-06,0.00019112988957203925,0.0003331807965878397,9.265493491014849e-45,P28078,
4114,23058,150,droplet,3m,18m,male,,,,Scgb3a1,-6.539618492126465,0.0002697710006032139,2.8998379093536637e-06,0.004993180278688668,4.2715468766238715e-10,Q920D7,
4115,42780,519,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,oligodendrocyte,Ubqln1,-6.539092063903809,0.00014883524272590876,1.6004520375645368e-06,0.00019240943947806954,1.3863026099521386e-34,Q8R317,E9GGP4
4116,15324,592,droplet,3m,30m,male,Lung,,,Dpep1,-6.538478374481201,0.0004752065578941256,5.1121583055646624e-06,0.000602823740337044,1.546264331641322e-290,P31428,E9GHV5
4117,31716,66,facs,18m,24m,male,Marrow,B-cells,naive B cell,Gm6981,6.53847599029541,1.9430954978361112e-07,1.8062330127577294e-05,6.002356167300604e-05,3.5191940504178186e-07,,
4118,37728,520,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Med17,-6.537366390228272,3.982829002779909e-05,4.2879261741290975e-07,0.00010023407958215104,2.629411492435666e-08,Q8VCD5,E9I5R5
4119,23059,151,droplet,3m,18m,male,,,,Otc,-6.5353355407714835,1.3652706911670975e-05,1.4719185514877609e-07,0.00011866925342474131,1.3269086408109889e-20,P11725,
4120,15325,593,droplet,3m,30m,male,Lung,,,Heph,-6.5340633392333975,1.6511563444510102e-05,1.7817092157201841e-07,6.446573388529941e-05,7.895142823458658e-17,Q9Z0Z4,
4121,26367,173,droplet,24m,30m,male,,,,Reg1,6.532974720001222,7.659775292268023e-06,0.0007093122112564743,0.003737234510481358,0.0,P43137,
4122,15326,594,droplet,3m,30m,male,Lung,,,Pcolce2,-6.532889366149902,0.0012493388494476676,1.3492255675373599e-05,0.0011986643075942993,0.0,Q8R4W6,
4123,26949,14,droplet,3m,21m,female,Spleen,,B cell,Emr1,6.5327816009521475,1.2899168950752935e-06,0.00011943325807806103,0.00023606678587384522,4.845650519038873e-219,,
4124,28779,179,facs,3m,18m,male,Trachea,,chondrocyte,Glul,-6.532540798187256,0.00031724010477773845,3.4268668969161813e-06,0.0003992566198576242,5.2814271512467e-11,P15105,E9FUP2
4125,15327,595,droplet,3m,30m,male,Lung,,,6330406I15Rik,-6.5325260162353525,5.1941180572612204e-05,5.610799007627064e-07,0.00014245459169615057,1.2920636352928753e-53,,
4126,41676,200,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,,Map2k5,-6.5317420959472665,3.4920034522656345e-05,3.7741855862805096e-07,0.00010092189768329264,1.4322156467232995e-09,Q9WVS7,
4127,33990,180,facs,3m,18m,male,SCAT,Fat,T cell,Arhgef1,-6.531586647033691,0.0003138476749882102,3.3924641229532426e-06,0.0003395483363419772,7.595563220367018e-08,Q61210,
4128,11980,86,droplet,3m,18m,female,Liver,,,Cd247,6.530895233154298,3.693883456890034e-07,3.415700484765693e-05,0.0001305077166762203,3.1543509092521252e-06,P24161,
4129,30837,181,facs,3m,18m,male,Trachea,,smooth muscle cell of trachea,Rock2,-6.529756546020508,0.0001888582482933998,2.0440108983166283e-06,0.00021726776321884242,4.509870301844367e-06,P70336,
4130,37499,521,facs,3m,24m,male,Brain_Myeloid,Hippocampus,microglial cell,Ifit3,6.528810501098633,1.2079669886588815e-06,0.0001115381164709106,0.00047636296949349344,7.745223327351778e-11,Q64345,
4131,19856,616,droplet,24m,30m,male,Liver,,,Pck1,-6.5286903381347665,0.0012346162693575025,1.3372123248700516e-05,0.0014253822155296805,1.7597001633814226e-15,Q9Z2V4,
4132,36420,201,facs,3m,24m,male,Brain_Myeloid,Hippocampus,,Ifit3,6.527003288269043,1.205877083521045e-06,0.00011120572162326424,0.000474851141916588,6.04329947825214e-11,Q64345,
4133,2983,558,droplet,3m,24m,male,Kidney,,,Grb14,-6.526978015899657,1.9526916730683294e-05,2.1174618325403566e-07,8.638183498987928e-05,7.917276289196406e-08,Q9JLM9,
4134,15328,596,droplet,3m,30m,male,Lung,,,Mxra8,-6.526752471923827,0.0007594939670525491,8.237130714405794e-06,0.0008194091496989131,0.0,Q9DBV4,
4135,37729,522,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Cep57,-6.5262370109558105,2.5070710762520317e-05,2.7200189833820327e-07,5.389809302869253e-05,2.274708591968557e-11,Q8CEE0,
4136,15329,597,droplet,3m,30m,male,Lung,,,Arhgef25,-6.524796009063722,6.172281428007409e-05,6.703255053253088e-07,0.00013122173550073057,7.824926189271813e-90,Q9CWR0,
4137,2984,559,droplet,3m,24m,male,Kidney,,,Smarcd3,-6.524720668792725,1.6366117051802576e-05,1.7774877392184862e-07,7.188614836195484e-05,2.566253311549663e-07,Q6P9Z1,
4138,15330,598,droplet,3m,30m,male,Lung,,,Gpc6,-6.52443265914917,2.098271215800196e-05,2.2793437892687512e-07,9.221354412147775e-05,4.925906306103913e-16,Q9R087,
4139,15331,599,droplet,3m,30m,male,Lung,,,Prrx2,-6.524332523345947,2.620840314193629e-05,2.84720869103694e-07,9.28954323171638e-05,1.2436129731233229e-26,Q06348,
4140,41553,523,facs,3m,24m,male,Heart,RV,smooth muscle cell,Vapb,-6.523469924926758,9.223807137459517e-05,1.0026508334703976e-06,5.51508492208086e-06,4.3872946509582386e-147,Q9QY76,
4141,31577,524,facs,3m,24m,male,Marrow,B-cells,late pro-B cell,Atf2,-6.523016929626465,4.183877172181383e-05,4.5494002165469283e-07,8.501639240421355e-05,1.894556818545202e-06,P16951,
4142,2985,560,droplet,3m,24m,male,Kidney,,,Stox2,-6.522812843322754,1.59968785737874e-05,1.7396844498307473e-07,6.382451101671904e-05,5.6993220866519514e-09,Q499E5,
4143,19857,617,droplet,24m,30m,male,Kidney,,,Pde4c,6.522499561309815,2.014225941593395e-07,1.851732849900145e-05,6.202838267199695e-05,7.153171281564681e-40,Q3UEI1,
4144,15332,600,droplet,3m,30m,male,Liver,,,Ak4,-6.522049903869629,5.294561924529262e-05,5.760983299296639e-07,0.00011716999870259316,8.371316945255611e-16,Q9WUR9,
4145,26368,174,droplet,24m,30m,male,,,,Csta,-6.520669460296631,9.3148237283458e-06,1.0145028284114233e-07,5.759449413744733e-05,1.871766913470864e-13,P56567,
4146,15333,601,droplet,3m,30m,male,Liver,,,Mbl2,-6.520379066467285,0.0006625706446357071,7.217761321953731e-06,0.0004920366918668151,1.0178821383620464e-172,P41317,
4147,42781,525,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,oligodendrocyte,Lrrc8b,-6.52037239074707,4.316645936341956e-05,4.7023817728586437e-07,9.017581032821909e-05,1.0474819975132962e-10,Q5DU41,
4148,37730,526,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Snrpe,-6.5195417404174805,1.5527915820712224e-05,1.6925170598369732e-07,2.859928099496756e-05,3.0969671821317273e-12,P62305,E9GD91
4149,15334,602,droplet,3m,30m,male,Lung,,,Sdc2,-6.519295692443848,0.00022382989118341362,2.440138132442371e-06,0.0002953994262497872,4.914397529550386e-263,P43407,E9GI95
4150,2986,561,droplet,3m,24m,male,Kidney,,,Gpr125,-6.51679277420044,3.102796836174093e-05,3.3884566619235557e-07,8.344360685441643e-05,9.209993113684706e-27,,
4151,2987,562,droplet,3m,24m,male,Kidney,,,Tanc1,-6.516356468200684,6.380814011208713e-05,6.970383878979192e-07,0.00014940601249691102,5.279903035838148e-41,Q0VGY8,
4152,42782,527,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,oligodendrocyte,Eif3b,-6.516013622283936,9.55921277636662e-05,1.0444944109622156e-06,0.00014476907381322238,6.39570359627467e-24,Q8JZQ9,E9HS20
4153,15335,603,droplet,3m,30m,male,Lung,,,Prrx1,-6.51567268371582,5.551600042963401e-05,6.067426170375256e-07,0.00013864530774299055,6.385236319836634e-65,P63013,E9HBY7
